Id,Type,Name,File,Line
191,CPU,FShaderCompileThreadRunnable::PullTasksFromQueue,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\ShaderCompiler\ShaderCompilerThreadRunnable.cpp,334
192,CPU,GetRendererModule,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,3217
193,CPU,InitializeShaderTypes,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,3226
194,CPU,BuildShaderFileToUniformBufferMap,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\ShaderCore.cpp,3418
195,CPU,ShaderCompiler.WriteNewTasks,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\ShaderCompiler\ShaderCompilerThreadRunnable.cpp,518
196,CPU,FShaderCompileThreadRunnable::LaunchWorkersIfNeeded,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\ShaderCompiler\ShaderCompilerThreadRunnable.cpp,652
197,CPU,ShaderCompiler.ReadAvailableResults,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\ShaderCompiler\ShaderCompilerThreadRunnable.cpp,739
198,CPU,Tasks::Wait,D:\build\++UE5\Sync\Engine\Source\Runtime\Core\Public\Tasks\Task.h,384
199,CPU,SuccessfulTaskRetraction,D:\build\++UE5\Sync\Engine\Source\Runtime\Core\Private\Tasks\TaskPrivate.cpp,147
200,CPU,FTaskBase::WaitImpl_StateChangeEvent_WaitFor,D:\build\++UE5\Sync\Engine\Source\Runtime\Core\Private\Tasks\TaskPrivate.cpp,255
201,CPU,CompileGlobalShaderMap,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,3246
202,CPU,FPreLoadFile::KickOffRead,D:\build\++UE5\Sync\Engine\Source\Runtime\Core\Private\Misc\PreLoadFile.cpp,52
203,CPU,GetGlobalShaderMapKeyString,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\ShaderCompiler\ShaderCompilerEditor.cpp,179
204,CPU,DDC_Get,D:\build\++UE5\Sync\Engine\Source\Developer\DerivedDataCache\Private\DerivedDataCache.cpp,1203
205,CPU,PakFileDDC_Get,D:\build\++UE5\Sync\Engine\Source\Developer\DerivedDataCache\Private\PakFileCacheStore.cpp,690
206,CPU,FBlockDecoder::TryDecompressTo,D:\build\++UE5\Sync\Engine\Source\Runtime\Core\Private\Compression\CompressedBuffer.cpp,470
207,CPU,Oodle.Decode,D:\build\++UE5\Sync\Engine\Source\Runtime\Core\Private\Compression\OodleDataCompression.cpp,342
208,CPU,FBlockEncoder.Compress,D:\build\++UE5\Sync\Engine\Source\Runtime\Core\Private\Compression\CompressedBuffer.cpp,274
209,CPU,ZenDDC::GetCacheRecord,D:\build\++UE5\Sync\Engine\Source\Developer\DerivedDataCache\Private\ZenCacheStore.cpp,2115
210,CPU,CreateMoviePlayer,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,3258
211,CPU,FPreLoadScreenManager::Create,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,3264
212,CPU,CurrentSlateApp.InitializeRenderer,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,3291
213,CPU,FSlateRHIResourceManager::CreateTextures,D:\build\++UE5\Sync\Engine\Source\Runtime\SlateRHIRenderer\Private\SlateRHIResourceManager.cpp,415
214,CPU,ParallelFor Task,D:\build\++UE5\Sync\Engine\Source\Runtime\Core\Public\Async\ParallelFor.h,323
215,CPU,ImageWrapper.Decompress,D:\build\++UE5\Sync\Engine\Source\Runtime\ImageWrapper\Private\ImageWrapperModule.cpp,387
216,CPU,ImageWrapper.Create,D:\build\++UE5\Sync\Engine\Source\Runtime\ImageWrapper\Private\ImageWrapperModule.cpp,81
217,CPU,FEngineFontServices::Create,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,3298
218,CPU,LoadModulesForProject(ELoadingPhase::PostSplashScreen),D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,3304
219,CPU,PlayFirstPreLoadScreen,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,3313
220,CPU,PlayFirstPreLoadScreen - FPreLoadScreenManager::Get()->Initialize,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,3318
221,CPU,FShaderCompilingManager::FinishCompilation,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\ShaderCompiler\ShaderCompiler.cpp,2680
222,CPU,FShaderCompilingManager::BlockOnShaderMapCompletion,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\ShaderCompiler\ShaderCompiler.cpp,1749
223,CPU,FShaderCompilingManager::ProcessCompiledShaderMaps,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\ShaderCompiler\ShaderCompiler.cpp,2037
224,CPU,SWidget::Invalidate,D:\build\++UE5\Sync\Engine\Source\Runtime\SlateCore\Private\Widgets\SWidget.cpp,1262
225,CPU,FlushRenderingCommands,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderingThread.cpp,1279
226,CPU,CommandList_Submit,D:\build\++UE5\Sync\Engine\Source\Runtime\D3D12RHI\Private\D3D12Submission.cpp,268
227,CPU,EnqueueEndOfPipeTask,D:\build\++UE5\Sync\Engine\Source\Runtime\D3D12RHI\Private\D3D12RHI.cpp,394
228,CPU,FD3D12Queue::ExecuteCommandLists,D:\build\++UE5\Sync\Engine\Source\Runtime\D3D12RHI\Private\Windows\WindowsD3D12Device.cpp,2309
229,CPU,FTaskBase::WaitWithNamedThreadsSupport,D:\build\++UE5\Sync\Engine\Source\Runtime\Core\Private\Tasks\TaskPrivate.cpp,210
230,CPU,EndOfPipeTask,D:\build\++UE5\Sync\Engine\Source\Runtime\D3D12RHI\Private\D3D12RHI.cpp,425
231,CPU,EndOfPipeTask_RHIProcessDeleteQueue,D:\build\++UE5\Sync\Engine\Source\Runtime\D3D12RHI\Private\D3D12RHI.cpp,447
232,CPU,Slate::Tick (All),D:\build\++UE5\Sync\Engine\Source\Runtime\Slate\Private\Framework\Application\SlateApplication.cpp,1609
233,CPU,Slate::TickPlatform,D:\build\++UE5\Sync\Engine\Source\Runtime\Slate\Private\Framework\Application\SlateApplication.cpp,1665
234,CPU,Slate::DrawWindows,D:\build\++UE5\Sync\Engine\Source\Runtime\Slate\Private\Framework\Application\SlateApplication.cpp,1184
235,CPU,Slate::Prepass,D:\build\++UE5\Sync\Engine\Source\Runtime\Slate\Private\Framework\Application\SlateApplication.cpp,1355
236,CPU,Slate::DrawWindow,D:\build\++UE5\Sync\Engine\Source\Runtime\Slate\Private\Framework\Application\SlateApplication.cpp,1236
237,CPU,Slate_InvalidateScreenPosition,D:\build\++UE5\Sync\Engine\Source\Runtime\SlateCore\Private\FastUpdate\SlateInvalidationRoot.cpp,379
238,CPU,Slate_PaintSlowPath,D:\build\++UE5\Sync\Engine\Source\Runtime\SlateCore\Private\FastUpdate\SlateInvalidationRoot.cpp,392
239,CPU,GatherWindowElements,D:\build\++UE5\Sync\Engine\Source\Runtime\SlateRHIRenderer\Private\SlateRHIRenderer.cpp,1190
240,CPU,Slate::AddElements,D:\build\++UE5\Sync\Engine\Source\Runtime\SlateCore\Private\Rendering\ElementBatcher.cpp,305
241,CPU,FSystemTextures::InitializeTextures,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\SystemTextures.cpp,150
242,CPU,EndUpdateTexture3D,D:\build\++UE5\Sync\Engine\Source\Runtime\D3D12RHI\Private\D3D12Texture.cpp,2824
243,CPU,SlateUI Title = %s,D:\build\++UE5\Sync\Engine\Source\Runtime\SlateRHIRenderer\Private\SlateRHIRenderer.cpp,678
244,CPU,Slate::DrawWindow_RenderThread,D:\build\++UE5\Sync\Engine\Source\Runtime\SlateRHIRenderer\Private\SlateRHIRenderer.cpp,684
245,CPU,AddSlateDrawElements,D:\build\++UE5\Sync\Engine\Source\Runtime\SlateRHIRenderer\Private\SlateRHIRenderingPolicy.cpp,1411
246,CPU,RenderGraphExecute,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,1758
247,CPU,FRDGBuilder::ProcessAsyncSetupQueue,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,1683
248,CPU,FRDGBuilder::FinalizeDescs,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,3549
249,CPU,FRDGBuilder::PrepareCollectResources,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,1849
250,CPU,FRDGBuilder::SubmitBufferUploads,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,2683
251,CPU,Allocate,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,2689
252,CPU,Upload,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,2794
253,CPU,PassDependencies,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,1332
254,CPU,PassCulling,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,1378
255,CPU,CompileBarriers,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,3757
256,CPU,FRDGBuilder::CollectBarriers,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,3841
257,CPU,FRDGBuilder::CollectResources,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,1915
258,CPU,FRDGBuilder::AllocatePooledBuffers,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,3152
259,CPU,FRDGBuilder::AllocatePooledTextures,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,3101
260,CPU,FRDGBuilder::AllocateTransientResources,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,3195
261,CPU,FRDGBuilder::FinalizeResources,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,3954
262,CPU,Textures,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,3958
263,CPU,Buffers,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,3982
264,CPU,FRDGBuilder::CreateViews,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,3288
265,CPU,FRDGBuilder::CreateUniformBuffers,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,3302
266,CPU,FRDGBuilder::ExecutePasses,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,2036
267,CPU,FRDGAllocator::ReleaseAll,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphAllocator.cpp,75
268,CPU,Submission_Wait,D:\build\++UE5\Sync\Engine\Source\Runtime\D3D12RHI\Private\D3D12CommandContext.cpp,648
269,CPU,D3D12_Present,D:\build\++UE5\Sync\Engine\Source\Runtime\D3D12RHI\Private\Windows\WindowsD3D12Viewport.cpp,387
270,CPU,FEngineLoop::PreInitPostStartupScreen,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,3390
271,CPU,PreInitPostStartupScreen_StartupGraphics,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,3442
272,CPU,LoadModulesForProject(ELoadingPhase::PreEarlyLoadingScreen),D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,3448
273,CPU,GetMoviePlayer()->SetupLoadingScreenFromIni,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,3504
274,CPU,FShaderCodeLibrary::OpenLibrary,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,3598
275,CPU,InitGameTextLocalization,D:\build\++UE5\Sync\Engine\Source\Runtime\Core\Private\Internationalization\TextLocalizationManager.cpp,570
276,CPU,LoadAssetRegistryModule,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,3637
277,CPU,UAssetRegistryImpl::UAssetRegistryImpl,D:\build\++UE5\Sync\Engine\Source\Runtime\AssetRegistry\Private\AssetRegistry.cpp,927
278,CPU,UObjectLoadAllCompiledInStructs,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\UObject\UObjectBase.cpp,994
279,CPU,UObjectLoadAllCompiledInStructs -  CreatePackages (could be optimized!),D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\UObject\UObjectBase.cpp,1000
280,CPU,UObjectLoadAllCompiledInDefaultProperties,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\UObject\UObjectBase.cpp,850
281,CPU,NotifyClassFinishedRegistrationEvents,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\UObject\UObjectBase.cpp,928
282,CPU,CoreUObject Classes,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\UObject\UObjectBase.cpp,935
283,CPU,SubobjectInstancingTestObject,,0
284,CPU,SubobjectInstancingDefaultToInstancedTestObject,,0
285,CPU,SubobjectInstancingTestDirectlyNestedObject,,0
286,CPU,SubobjectInstancingTestIndirectlyNestedObject,,0
287,CPU,SubobjectInstancingTestDerivedObject,,0
288,CPU,Engine Classes,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\UObject\UObjectBase.cpp,947
289,CPU,MaterialFunctionInterfaceEditorOnlyData,,0
290,CPU,DeviceProfileManager,,0
291,CPU,DeviceProfile,,0
292,CPU,MaterialInterfaceEditorOnlyData,,0
293,CPU,StaticLoadObjectInternal,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\UObject\UObjectGlobals.cpp,1331
294,CPU,LoadPackage,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,11543
295,CPU,FlushAsyncLoading,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncPackageLoader.cpp,327
296,CPU,CreateAsyncPackagesFromQueue,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,5586
297,CPU,FPackageLocalizationCultureCache::ConditionalUpdateCache_NoLock,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Internationalization\PackageLocalizationCache.cpp,42
298,CPU,UAssetRegistryImpl::ScanPathsSynchronousInternal,D:\build\++UE5\Sync\Engine\Source\Runtime\AssetRegistry\Private\AssetRegistry.cpp,4624
299,CPU,FAssetDataGatherer::Tick,D:\build\++UE5\Sync\Engine\Source\Runtime\AssetRegistry\Private\AssetDataGatherer.cpp,4980
300,CPU,AssetSearchDataGathered,D:\build\++UE5\Sync\Engine\Source\Runtime\AssetRegistry\Private\AssetRegistry.cpp,7513
301,CPU,FAssetRegistryImpl::CompileFilter,D:\build\++UE5\Sync\Engine\Source\Runtime\AssetRegistry\Private\AssetRegistry.cpp,4236
302,CPU,FAssetRegistryImpl::CompileFilter::AddPaths,D:\build\++UE5\Sync\Engine\Source\Runtime\AssetRegistry\Private\AssetRegistry.cpp,4282
303,CPU,UAssetRegistryImpl::GetAssets,D:\build\++UE5\Sync\Engine\Source\Runtime\AssetRegistry\Private\AssetRegistry.cpp,2757
304,CPU,FPackageName::DoesPackageExistEx,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Misc\PackageName.cpp,1945
305,CPU,FindOrInsertPackage,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,5412
306,CPU,UPackageFind,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,11324
307,CPU,UPackageCreate,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,11329
308,CPU,StartLoading,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,6931
309,CPU,Event_ProcessPackageSummary,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,7714
310,CPU,ProcessLinkerLoadPackageSummary,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,7050
311,CPU,FLinkerLoad::PopulateInstancingContext,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\UObject\LinkerLoad.cpp,2293
312,CPU,InitializeAsyncPackageFromPackageStore,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,4842
313,CPU,MetaData,,0
314,CPU,SetupScriptDependencies,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,6238
315,CPU,Event_DependenciesReady,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,7833
316,CPU,ConditionalBeginProcessPackageExports,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,9337
317,CPU,Event_CreateLinkerLoadExports,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,7583
318,CPU,Texture2D,,0
319,CPU,AssetImportData,,0
320,CPU,ConditionalBeginResolveLinkerLoadImports,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,7608
321,CPU,Event_ResolveLinkerLoadImports,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,7648
322,CPU,Event_PreloadLinkerLoadExports,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,7674
323,CPU,FLinkerLoad::Preload,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\UObject\LinkerLoad.cpp,4710
324,CPU,PackageMetaData,,0
325,CPU,WhiteSquareTexture,,0
326,CPU,FEditorBulkData::Serialize,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\EditorBulkData.cpp,872
327,CPU,FEditorBulkData::Unregister,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\EditorBulkData.cpp,685
328,CPU,FEditorBulkData::Register,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\EditorBulkData.cpp,634
329,CPU,UAssetRegistryImpl::WaitForPackage,D:\build\++UE5\Sync\Engine\Source\Runtime\AssetRegistry\Private\AssetRegistry.cpp,2583
330,CPU,Event_ExportsDone,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,9062
331,CPU,ConditionalReleasePartialRequests,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,8997
332,CPU,ConditionalBeginPostLoad,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,5309
333,CPU,ConditionalBeginPostLoadPhase,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,7629
334,CPU,Event_PostLoad,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,9384
335,CPU,ConditionalBeginDeferredPostLoad,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,5338
336,CPU,MoveConstructedObjectsToPhase2,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,11162
337,CPU,Event_DeferredPostLoad,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,9535
338,CPU,UTexture::FinishCachePlatformData,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\TextureDerivedData.cpp,4120
339,CPU,UTexture::CachePlatformData,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\TextureDerivedData.cpp,3635
340,CPU,FTexturePlatformData::Cache,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\TextureDerivedData.cpp,1792
341,CPU,FTexturePlatformData::CancelCache,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\TextureDerivedData.cpp,1900
342,CPU,FTextureCacheDerivedDataWorker::DoWork,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\TextureDerivedDataTask.cpp,2033
343,CPU,Texture.DDC1_FetchAndFillDerivedData,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\TextureDerivedDataTask.cpp,1473
344,CPU,DDC_GetValue,D:\build\++UE5\Sync\Engine\Source\Developer\DerivedDataCache\Private\DerivedDataCache.cpp,1221
345,CPU,PakFileDDC_GetValue,D:\build\++UE5\Sync\Engine\Source\Developer\DerivedDataCache\Private\PakFileCacheStore.cpp,759
346,CPU,Texture.ReleaseMemory,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\TextureDerivedDataTask.h,104
347,CPU,FTextureCacheDerivedDataWorker::Finalize,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\TextureDerivedDataTask.cpp,2190
348,CPU,UTexture2D::UpdateResource,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\Texture2D.cpp,733
349,CPU,UStreamableRenderAsset::WaitForPendingInitOrStreaming,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\StreamableRenderAsset.cpp,414
350,CPU,UTexture2D::CreateResource,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\Texture2D.cpp,1047
351,CPU,FTexturePlatformData::TryLoadMips,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\TextureDerivedData.cpp,2535
352,CPU,FD3D12BindlessResourceManager::UpdateDescriptor,D:\build\++UE5\Sync\Engine\Source\Runtime\D3D12RHI\Private\D3D12BindlessDescriptors.cpp,513
353,CPU,ConditionalFinishLoading,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,9366
354,CPU,ClearConstructedObjects,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,11219
355,CPU,ClearImportedPackages,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,11137
356,CPU,FAsyncLoadingThread2::ConditionalProcessEditorCallbacks,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,11496
357,CPU,ProcessDeferredDeletePackagesQueue,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,4726
358,CPU,DeleteAsyncPackage,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,5033
359,CPU,GradientTexture0,,0
360,CPU,Black,,0
361,CPU,InputPlatformSettings,,0
362,CPU,LandscapeInfoMap,,0
363,CPU,LightmassPortalComponent,,0
364,CPU,BoxComponent,,0
365,CPU,CurveLinearColor,,0
366,CPU,MaterialFunctionEditorOnlyData,,0
367,CPU,SceneComponent,,0
368,CPU,Font,,0
369,CPU,RobotoDistanceField,,0
370,CPU,RobotoDistanceField_PageA,,0
371,CPU,MaterialEditorOnlyData,,0
372,CPU,ProcessPendingCDOs,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,4748
373,CPU,Material,,0
374,CPU,UMaterialInterface::InitDefaultMaterials,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\Materials\Material.cpp,597
375,CPU,HandleCurrentlyExecutingEventNode,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncLoading2.cpp,11852
376,CPU,MaterialFunction,,0
377,CPU,MaterialExpressionAdd,,0
378,CPU,MaterialExpressionClamp,,0
379,CPU,MaterialExpressionDivide,,0
380,CPU,MaterialExpressionFunctionInput,,0
381,CPU,MaterialExpressionFunctionOutput,,0
382,CPU,MaterialExpressionMultiply,,0
383,CPU,MaterialExpressionSquareRoot,,0
384,CPU,SceneThumbnailInfoWithPrimitive,,0
385,CPU,PowerToRoughness,,0
386,CPU,MaterialExpressionConstant,,0
387,CPU,MaterialExpressionDesaturation,,0
388,CPU,MaterialExpressionLinearInterpolate,,0
