Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
FMaterialRenderProxy::UpdateDeferredCachedUniformExpressions,15,15.000000,0.001195,0.000001,0.000656,0.000080,0.000001,0.000173,0.000001,0.000097,0.000012,0.000004
LoadPreInitModules,1,1.000000,0.007047,0.007047,0.007047,0.007047,0.007047,0.000044,0.000044,0.000044,0.000044,0.000044
AppInit,1,1.000000,0.569611,0.569611,0.569611,0.569611,0.569611,0.064005,0.064005,0.064005,0.064005,0.064005
BeginInitTextLocalization,2,2.000000,0.004011,0.000000,0.004011,0.002006,0.003991,0.004011,0.000002,0.004010,0.002006,0.003989
FPlatformMisc::PlatformPreInit,1,1.000000,0.003701,0.003701,0.003701,0.003701,0.003701,0.002882,0.002882,0.002882,0.002882,0.002882
FPlatformApplicationMisc::PreInit,1,1.000000,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
IFileManager::Get().ProcessCommandLineOptions(),1,1.000000,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
FPlatformOutputDevices::SetupOutputDevices,1,1.000000,0.018829,0.018829,0.018829,0.018829,0.018829,0.018816,0.018816,0.018816,0.018816,0.018816
FOutputDeviceRedirector::FlushBufferedItems,310,310.000000,0.014284,0.000006,0.000602,0.000046,0.000042,0.014284,0.000006,0.000602,0.000046,0.000042
FOutputDevicesWriteScopeLock,756,756.000000,0.000122,0.000000,0.000056,0.000000,0.000000,0.000122,0.000000,0.000056,0.000000,0.000000
FConfigCacheIni::InitializeConfigSystem,1,1.000000,0.075627,0.075627,0.075627,0.075627,0.075627,0.000454,0.000454,0.000454,0.000454,0.000454
LoadRemainingConfigFiles,1,1.000000,0.032984,0.032984,0.032984,0.032984,0.032984,0.000024,0.000024,0.000024,0.000024,0.000024
ConfigReadyForUseBroadcast,1,1.000000,0.003178,0.003178,0.003178,0.003178,0.003178,0.002425,0.002425,0.002425,0.002425,0.002425
SaveConfigFileWrapper,2,2.000000,0.001210,0.000595,0.000615,0.000605,0.000615,0.001210,0.000595,0.000615,0.000605,0.000615
ConfigUtilities::ApplyCVarsFromBootHotfix,1,1.000000,0.000084,0.000084,0.000084,0.000084,0.000084,0.000084,0.000084,0.000084,0.000084,0.000084
FPluginManager::ConfigureEnabledPlugins,1,1.000000,0.187071,0.187071,0.187071,0.187071,0.187071,0.000699,0.000699,0.000699,0.000699,0.000699
ReadTargetBuildPluginsFromReceipt,1,1.000000,0.034918,0.034918,0.034918,0.034918,0.034918,0.034845,0.034845,0.034845,0.034845,0.034845
ParseCmdLineForPlugins,1,1.000000,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006
EnginePlugins,1,1.000000,0.031662,0.031662,0.031662,0.031662,0.031662,0.000003,0.000003,0.000003,0.000003,0.000003
ConfigureTargetEnabledPluginsFromReceipt,1,1.000000,0.031084,0.031084,0.031084,0.031084,0.031084,0.030953,0.030953,0.030953,0.030953,0.030953
AddPluginReferences,1,1.000000,0.000044,0.000044,0.000044,0.000044,0.000044,0.000007,0.000007,0.000007,0.000007,0.000007
ConfigureEnabledPluginForCurrentTarget,175,175.000000,0.000322,0.000000,0.000051,0.000002,0.000001,0.000322,0.000000,0.000051,0.000002,0.000001
AddPluginsEnabledByDefault,1,1.000000,0.000531,0.000531,0.000531,0.000531,0.000531,0.000246,0.000246,0.000246,0.000246,0.000246
MarkEnabledPlugins,1,1.000000,0.026840,0.026840,0.026840,0.026840,0.026840,0.015293,0.015293,0.015293,0.015293,0.015293
ProcessEnabledPlugins,1,1.000000,0.092946,0.092946,0.092946,0.092946,0.092946,0.010543,0.010543,0.010543,0.010543,0.010543
FPlatformStackWalk::Init,1,1.000000,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013
FDesktopPlatfomrBase::GetTargetsForProject,1,1.000000,0.000202,0.000202,0.000202,0.000202,0.000202,0.000201,0.000201,0.000201,0.000201,0.000201
IsTargetInfoValid,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
Load pre-init plugin modules,1,1.000000,0.113348,0.113348,0.113348,0.113348,0.113348,0.001645,0.001645,0.001645,0.001645,0.001645
BuildRootCertificateArray,1,1.000000,0.017443,0.017443,0.017443,0.017443,0.017443,0.017443,0.017443,0.017443,0.017443,0.017443
FApp::InitializeSession,1,1.000000,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007
FCoreDelegates::OnInit,1,1.000000,0.064161,0.064161,0.064161,0.064161,0.064161,0.021888,0.021888,0.021888,0.021888,0.021888
UObjectBaseInit,1,1.000000,0.042272,0.042272,0.042272,0.042272,0.042272,0.031793,0.031793,0.031793,0.031793,0.031793
UObjectProcessRegistrants,126,126.000000,0.026926,0.000000,0.010480,0.000214,0.000106,0.024279,0.000000,0.010262,0.000193,0.000000
Package,697,697.000000,0.005754,0.000001,0.000094,0.000008,0.000005,0.005754,0.000001,0.000094,0.000008,0.000005
UE::CoreUObject::Private::MakeReferenceIds,365,365.000000,0.000293,0.000000,0.000006,0.000001,0.000000,0.000293,0.000000,0.000006,0.000001,0.000000
GIOThreadPool->Create,1,1.000000,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786
System settings and cvar init,1,1.000000,0.021894,0.021894,0.021894,0.021894,0.021894,0.021788,0.021788,0.021788,0.021788,0.021788
ForEachObjectOfClass,342,342.000000,0.046432,0.000000,0.002140,0.000136,0.000076,0.000846,0.000000,0.000030,0.000002,0.000002
ForEachObjectOfClasses_Implementation,342,342.000000,0.045586,0.000000,0.002125,0.000133,0.000075,0.045586,0.000000,0.002125,0.000133,0.000075
FGlobalComponentRecreateRenderStateContext::FGlobalComponentRecreateRenderStateContext,5,5.000000,0.001197,0.000002,0.001101,0.000239,0.000036,0.000058,0.000002,0.000031,0.000012,0.000006
FGlobalComponentRecreateRenderStateContext::~FGlobalComponentRecreateRenderStateContext,5,5.000000,0.000029,0.000001,0.000011,0.000006,0.000005,0.000015,0.000000,0.000007,0.000003,0.000001
ClearMaterialPSORequests,5,5.000000,0.000013,0.000000,0.000006,0.000003,0.000002,0.000013,0.000000,0.000006,0.000003,0.000002
ComputePrimitiveComponents,3,3.000000,0.000114,0.000017,0.000075,0.000038,0.000022,0.000023,0.000003,0.000010,0.000008,0.000010
InitScalabilitySystem,1,1.000000,0.001570,0.001570,0.001570,0.001570,0.001570,0.001529,0.001529,0.001529,0.001529,0.001529
InitializeCVarsForActiveDeviceProfile,1,1.000000,0.300770,0.300770,0.300770,0.300770,0.300770,0.296851,0.296851,0.296851,0.296851,0.296851
Scalability::LoadState,1,1.000000,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038
LoadConsoleVariablesFromINI,1,1.000000,0.000557,0.000557,0.000557,0.000557,0.000557,0.000551,0.000551,0.000551,0.000551,0.000551
Platform Initialization,1,1.000000,0.000189,0.000189,0.000189,0.000189,0.000189,0.000189,0.000189,0.000189,0.000189,0.000189
AutoRTFM,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
InitDerivedData,2,2.000000,1.804251,0.000000,1.804251,0.902126,1.795139,1.803172,0.000000,1.803172,0.901586,1.794065
InitIoDispatcher,1,1.000000,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004
IPlatformFeaturesModule::Get(),1,1.000000,0.002505,0.002505,0.002505,0.002505,0.002505,0.000050,0.000050,0.000050,0.000050,0.000050
InitGamePhys,1,1.000000,0.000520,0.000520,0.000520,0.000520,0.000520,0.000037,0.000037,0.000037,0.000037,0.000037
InitEngineTextLocalization,1,1.000000,0.008605,0.008605,0.008605,0.008605,0.008605,0.001511,0.001511,0.001511,0.001511,0.001511
FTextLocalizationManager::WaitForAsyncTasks,4,4.000000,0.634335,0.000000,0.634325,0.158584,0.000000,0.000021,0.000000,0.000012,0.000005,0.000005
MakeUniqueObjectName,16416,16416.000000,0.033136,0.000000,0.001242,0.000002,0.000000,0.033136,0.000000,0.001242,0.000002,0.000000
GCObjectReferencer,1,1.000000,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044
WaitUntilTasksComplete,80,80.000000,0.830941,0.000000,0.634313,0.010387,0.000000,0.003084,0.000000,0.002701,0.000039,0.000000
FTaskBase::TryRetractAndExecute,4476,4476.000000,0.464236,0.000000,0.291509,0.000104,0.000000,0.460871,0.000000,0.015853,0.000103,0.000000
WaitForTasks,69185,69185.000000,85.853161,0.000000,18.424470,0.001241,0.000000,85.853161,0.000000,18.424470,0.001241,0.000000
FPlatformSplash::Show(),1,1.000000,0.004318,0.004318,0.004318,0.004318,0.004318,0.004318,0.004318,0.004318,0.004318,0.004318
FSlateApplication::Create(),1,1.000000,0.080340,0.080340,0.080340,0.080340,0.080340,0.079321,0.079321,0.079321,0.079321,0.079321
FConfigCacheIni::Flush,3,3.000000,0.000912,0.000132,0.000636,0.000304,0.000143,0.000317,0.000041,0.000143,0.000106,0.000132
FShaderParametersMetadataRegistration::CommitAll(),1,1.000000,0.001478,0.001478,0.001478,0.001478,0.001478,0.001478,0.001478,0.001478,0.001478,0.001478
FShaderTypeRegistration::CommitAll(),1,1.000000,0.026905,0.026905,0.026905,0.026905,0.026905,0.026905,0.026905,0.026905,0.026905,0.026905
FUniformBufferStruct::InitializeStructs(),1,1.000000,0.008959,0.008959,0.008959,0.008959,0.008959,0.008959,0.008959,0.008959,0.008959,0.008959
PreInitHMDDevice(),1,1.000000,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010
RHIInit,1,1.000000,0.706096,0.706096,0.706096,0.706096,0.706096,0.662607,0.662607,0.662607,0.662607,0.662607
RHICmdList_Submit,267,267.000000,0.046862,0.000002,0.016570,0.000176,0.000002,0.003703,0.000002,0.000817,0.000014,0.000010
RHICmdList_FlushRHIThread,39,39.000000,0.042852,0.000006,0.016558,0.001099,0.000006,0.000132,0.000000,0.000017,0.000003,0.000002
RHI_Dispatch,703,703.000000,0.003576,0.000000,0.000086,0.000005,0.000003,0.003428,0.000000,0.000086,0.000005,0.000003
RHI_FinalizeAndSubmit,112,112.000000,0.000092,0.000000,0.000007,0.000001,0.000001,0.000092,0.000000,0.000007,0.000001,0.000001
RHI_Translate,703,703.000000,0.871372,0.000000,0.080077,0.001240,0.000000,0.004446,0.000000,0.001086,0.000006,0.000000
RHI_Finalize,495,495.000000,0.030420,0.000000,0.013944,0.000061,0.000000,0.030420,0.000000,0.013944,0.000061,0.000000
RHI_SubmitToGPU,112,112.000000,0.011682,0.000001,0.008056,0.000104,0.000001,0.001554,0.000001,0.000242,0.000014,0.000005
DeleteRHIResources,112,112.000000,0.009413,0.000000,0.008025,0.000084,0.000000,0.009413,0.000000,0.008025,0.000084,0.000000
D3D12Device::CreateDescriptorHeap(BindlessResourcesCPU  32768),1,1.000000,0.000525,0.000525,0.000525,0.000525,0.000525,0.000525,0.000525,0.000525,0.000525,0.000525
CreateNewBindlessHeap (2048),1,1.000000,0.000019,0.000019,0.000019,0.000019,0.000019,0.000003,0.000003,0.000003,0.000003,0.000003
D3D12Device::CreateDescriptorHeap(BindlessSamplers  2048),1,1.000000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016
D3D12Device::CreateDescriptorHeap(GlobalResourceHeap  1000000),1,1.000000,0.020259,0.020259,0.020259,0.020259,0.020259,0.020259,0.020259,0.020259,0.020259,0.020259
D3D12Device::CreateDescriptorHeap(GlobalSamplerHeap  2048),1,1.000000,0.000846,0.000846,0.000846,0.000846,0.000846,0.000846,0.000846,0.000846,0.000846,0.000846
D3D12Device::CreateDescriptorHeap(FD3D12OfflineDescriptorManager  2048),2,2.000000,0.000300,0.000041,0.000258,0.000150,0.000257,0.000300,0.000041,0.000258,0.000150,0.000257
D3D12Device::CreateDescriptorHeap(FD3D12OfflineDescriptorManager  256),2,2.000000,0.000031,0.000003,0.000028,0.000016,0.000028,0.000031,0.000003,0.000028,0.000016,0.000028
D3D12Device::CreateDescriptorHeap(FD3D12OfflineDescriptorManager  128),1,1.000000,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006
D3D12RHI::CreateRHIBuffer,1235,1235.000000,0.164035,0.000001,0.040276,0.000133,0.000001,0.004831,0.000001,0.000156,0.000004,0.000002
D3D12RHI::AllocateBuffer,1235,1235.000000,0.159204,0.000000,0.040264,0.000129,0.000000,0.044449,0.000000,0.030111,0.000036,0.000000
D3D12RHI::AllocatePoolResource,1046,1046.000000,0.424524,0.000000,0.040262,0.000406,0.000000,0.031370,0.000000,0.006009,0.000030,0.000000
FRHIPoolAllocator::TryAllocateInternal,933,933.000000,0.110620,0.000000,0.040259,0.000119,0.000000,0.001044,0.000000,0.000014,0.000001,0.000001
FD3D12PoolAllocator::CreateNewPool,12,12.000000,0.109576,0.000470,0.040255,0.009131,0.003484,0.047940,0.000010,0.033603,0.003995,0.000010
D3D12Device::CreateDescriptorHeap(Thread Local - Online Sampler Heap  2048),14,14.000000,0.110531,0.000633,0.024925,0.007895,0.003577,0.110531,0.000633,0.024925,0.007895,0.003577
CreateCommittedResource,173,173.000000,0.461761,0.000245,0.040245,0.002669,0.001053,0.461761,0.000245,0.040245,0.002669,0.001053
FD3D12OnlineViewHeap_AllocateHeapBlock,14,14.000000,0.000026,0.000001,0.000004,0.000002,0.000002,0.000026,0.000001,0.000004,0.000002,0.000002
D3D12RHI::RHICreateTextureInitializer,279,279.000000,0.342665,0.000029,0.053837,0.001228,0.000029,0.000578,0.000000,0.000046,0.000002,0.000001
D3D12RHI::CreateTextureInternal,616,616.000000,0.351046,0.000020,0.053835,0.000570,0.000020,0.016403,0.000004,0.000738,0.000027,0.000019
D3D12RHI::SetDebugName,616,616.000000,0.000162,0.000000,0.000002,0.000000,0.000000,0.000162,0.000000,0.000002,0.000000,0.000000
D3D12RHI::CreateViews,616,616.000000,0.004357,0.000002,0.000060,0.000007,0.000004,0.004077,0.000002,0.000058,0.000007,0.000004
FD3D12BindlessResourceManager::InitializeDescriptor,2979,2979.000000,0.000734,0.000000,0.000005,0.000000,0.000000,0.000734,0.000000,0.000005,0.000000,0.000000
D3D12RHI::UpdateTextureStats,282,282.000000,0.000349,0.000000,0.000005,0.000001,0.000001,0.000349,0.000000,0.000005,0.000001,0.000001
FRDGBufferPool_CreateBuffer,363,363.000000,0.105190,0.000003,0.040294,0.000290,0.000003,0.001451,0.000000,0.000027,0.000004,0.000003
FD3D12UploadHeapAllocator::AllocUploadResource,1045,1045.000000,0.022348,0.000000,0.007144,0.000021,0.000000,0.001958,0.000000,0.001326,0.000002,0.000000
FStaticMeshInstanceBuffer::InitRHI,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CreateReservedResource,2,2.000000,0.000184,0.000084,0.000100,0.000092,0.000100,0.000184,0.000084,0.000100,0.000092,0.000100
FPositionVertexBuffer::InitRHI,35,35.000000,0.002222,0.000005,0.001935,0.000063,0.000005,0.000320,0.000002,0.000102,0.000009,0.000006
FStaticMeshVertexBuffer::InitRHI,35,35.000000,0.001154,0.000007,0.000098,0.000033,0.000033,0.000952,0.000004,0.000089,0.000027,0.000027
PipelineStateCacheInit,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
RenderUtilsInit,1,1.000000,0.097321,0.097321,0.097321,0.097321,0.097321,0.000177,0.000177,0.000177,0.000177,0.000177
AutoSDKInit - DelayedAutoRegisterHelper,1,1.000000,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007,0.000007
FTargetPlatformManagerModule::SetupSDKStatus,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FTargetPlatformManagerModule::DiscoverAvailablePlatforms FindFilesRecursive,1,1.000000,0.002398,0.002398,0.002398,0.002398,0.002398,0.000630,0.000630,0.000630,0.000630,0.000630
IterateDirectoryRecursively.PF,15,15.000000,0.001767,0.000031,0.000224,0.000118,0.000095,0.000031,0.000000,0.000007,0.000002,0.000001
Android,1,1.000000,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006
IOS,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Linux,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mac,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
TVOS,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Unix,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
VulkanPC,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Windows,1,1.000000,0.041354,0.041354,0.041354,0.041354,0.041354,0.000001,0.000001,0.000001,0.000001,0.000001
FTargetPlatformManagerModule::InitializeSinglePlatform,1,1.000000,0.041353,0.041353,0.041353,0.041353,0.041353,0.026439,0.026439,0.026439,0.026439,0.026439
FTargetPlatformManagerModule::InitializeSinglePlatform Loading,1,1.000000,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127,0.000127
VisionOS,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
ZenHttp_CurlPerform,3,3.000000,0.003072,0.000502,0.001821,0.001024,0.000742,0.003072,0.000502,0.001821,0.001024,0.000742
GetRendererModule,1,1.000000,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005
InitializeShaderTypes,1,1.000000,0.726214,0.726214,0.726214,0.726214,0.726214,0.012949,0.012949,0.012949,0.012949,0.012949
BuildShaderFileToUniformBufferMap,1,1.000000,0.554641,0.554641,0.554641,0.554641,0.554641,0.235039,0.235039,0.235039,0.235039,0.235039
Tasks::Wait,149,149.000000,0.484471,0.000000,0.315737,0.003251,0.000000,0.000397,0.000000,0.000070,0.000003,0.000001
SuccessfulTaskRetraction,2295,2295.000000,0.000327,0.000000,0.000001,0.000000,0.000000,0.000327,0.000000,0.000001,0.000000,0.000000
FTaskBase::WaitImpl_StateChangeEvent_WaitFor,121,121.000000,0.321595,0.000001,0.110551,0.002658,0.000001,0.182019,0.000001,0.052225,0.001504,0.000001
CompileGlobalShaderMap,1,1.000000,1.187057,1.187057,1.187057,1.187057,1.187057,0.725502,0.725502,0.725502,0.725502,0.725502
FPreLoadFile::KickOffRead,1,1.000000,0.000068,0.000068,0.000068,0.000068,0.000068,0.000068,0.000068,0.000068,0.000068,0.000068
GetGlobalShaderMapKeyString,445,445.000000,0.056288,0.000027,0.005998,0.000126,0.000027,0.056285,0.000027,0.005998,0.000126,0.000027
DDC_Get,408,408.000000,0.465905,0.000005,0.405181,0.001142,0.000005,0.073187,0.000005,0.036844,0.000179,0.000005
PakFileDDC_Get,723,723.000000,0.276354,0.000001,0.026562,0.000382,0.000001,0.276354,0.000001,0.026562,0.000382,0.000001
FBlockDecoder::TryDecompressTo,9195,9195.000000,0.120008,0.000001,0.003016,0.000013,0.000001,0.002298,0.000000,0.000434,0.000000,0.000000
Oodle.Decode,9744,9744.000000,0.159294,0.000000,0.008335,0.000016,0.000000,0.159294,0.000000,0.008335,0.000016,0.000000
FBlockEncoder.Compress,8,8.000000,0.000804,0.000000,0.000715,0.000101,0.000004,0.000019,0.000000,0.000009,0.000002,0.000001
ZenDDC::GetCacheRecord,183,183.000000,0.010636,0.000014,0.001884,0.000058,0.000052,0.010636,0.000014,0.001884,0.000058,0.000052
CreateMoviePlayer,1,1.000000,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057,0.000057
FPreLoadScreenManager::Create,1,1.000000,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013
CurrentSlateApp.InitializeRenderer,1,1.000000,0.016755,0.016755,0.016755,0.016755,0.016755,0.000106,0.000106,0.000106,0.000106,0.000106
FSlateRHIResourceManager::CreateTextures,20,20.000000,0.051218,0.000002,0.016650,0.002561,0.000507,0.005968,0.000002,0.002623,0.000298,0.000055
ParallelFor Task,773,773.000000,4.621977,0.000000,0.279153,0.005979,0.000000,0.510115,0.000000,0.012150,0.000660,0.000000
ImageWrapper.Decompress,650,650.000000,0.078496,0.000010,0.012777,0.000121,0.000010,0.077973,0.000010,0.012777,0.000120,0.000010
ImageWrapper.Create,650,650.000000,0.000523,0.000000,0.000065,0.000001,0.000001,0.000523,0.000000,0.000065,0.000001,0.000001
FEngineFontServices::Create,1,1.000000,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005
LoadModulesForProject(ELoadingPhase::PostSplashScreen),1,1.000000,0.001043,0.001043,0.001043,0.001043,0.001043,0.001032,0.001032,0.001032,0.001032,0.001032
PlayFirstPreLoadScreen,2,2.000000,0.108963,0.000076,0.108886,0.054481,0.108337,0.000006,0.000002,0.000003,0.000003,0.000003
PlayFirstPreLoadScreen - FPreLoadScreenManager::Get()->Initialize,2,2.000000,0.108885,0.000001,0.108884,0.054443,0.108334,0.044688,0.000001,0.044687,0.022344,0.044462
FShaderCompilingManager::FinishCompilation,2,2.000000,0.000081,0.000037,0.000044,0.000040,0.000044,0.000040,0.000015,0.000024,0.000020,0.000024
FShaderCompilingManager::BlockOnShaderMapCompletion,3,3.000000,0.000066,0.000013,0.000038,0.000022,0.000014,0.000064,0.000013,0.000038,0.000021,0.000013
FShaderCompilingManager::ProcessCompiledShaderMaps,6,6.000000,0.020373,0.000001,0.010560,0.003396,0.001548,0.008484,0.000001,0.006160,0.001414,0.000966
SWidget::Invalidate,126,126.000000,0.000046,0.000000,0.000004,0.000000,0.000000,0.000046,0.000000,0.000004,0.000000,0.000000
FlushRenderingCommands,15,15.000000,0.434312,0.000031,0.256350,0.028954,0.000031,0.011364,0.000004,0.010032,0.000758,0.000004
